station_id,facility_id,name,ref_date,visn_id,occupation_id,hires
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0610,45
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0620,7
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0631,2
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0636,1
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0640,3
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0646,1
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0647,3
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0649,2
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0660,3
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0661,1
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0675,1
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0679,30
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0102,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0180,11
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0185,10
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0301,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0343,2
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0601,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0602,12
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0610,35
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0620,7
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0630,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0633,6
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0636,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0638,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0640,4
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0660,3
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0661,4
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0665,4
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0668,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0675,2
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0679,64
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0680,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,0681,1
554,99999,HCS Eastern CO (Denver),2016-09-15,19,3566,2
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0180,3
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0185,3
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0601,1
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0602,3
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0610,9
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0621,2
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0630,7
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0633,1
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0660,1
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0661,1
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,0679,7
436,99999,HCS Montana (Ft Harrison),2016-09-15,19,1702,4
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,60,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0180,2
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0185,13
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0303,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0318,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0341,2
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0343,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0602,24
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0603,2
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0610,37
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0620,15
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0621,6
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0622,4
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0631,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0633,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0636,2
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0640,3
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0660,6
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0665,1
635,99999,"HCS Oklahoma City, OK",2016-09-15,19,0679,10
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0180,3
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0185,6
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0301,2
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0303,1
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0601,1
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0602,12
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0603,4
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0605,1
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0610,14
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0620,3
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0630,6
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0633,2
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0640,1
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0649,1
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0660,2
660,99999,"HCS Salt Lake City, UT",2016-09-15,19,0679,13
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0101,2
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0102,3
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0180,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0185,7
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0303,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0344,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0602,6
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0610,16
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0620,3
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0621,17
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0622,3
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0633,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0640,6
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0644,3
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0645,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0647,4
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0649,2
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0660,5
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0661,2
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0662,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0668,1
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,0679,23
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,1105,5
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,2005,2
442,99999,"VAMC Cheyenne, WY",2016-09-15,19,3566,4
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0180,1
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0301,1
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0303,1
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0601,1
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0602,5
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0610,10
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0620,1
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0660,1
575,99999,"VAMC Grand Junction, CO",2016-09-15,19,0679,2
623,99999,"VAMC Muskogee, OK",2016-09-15,19,83,1
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0180,3
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0185,5
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0303,2
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0602,12
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0603,3
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0610,10
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0620,5
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0621,1
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0631,1
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0633,1
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0645,1
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0679,6
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0680,3
623,99999,"VAMC Muskogee, OK",2016-09-15,19,0681,6
666,99999,"VAMC Sheridan, WY",2016-09-15,19,0203,2
666,99999,"VAMC Sheridan, WY",2016-09-15,19,0679,8
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0101,1
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0102,1
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0180,2
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0185,1
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0561,2
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0602,2
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0610,6
463,99999,HCS Alaska (Anchorage),2016-09-15,20,0620,2
648,99999,"HCS Portland, OR",2016-09-15,20,0180,6
648,99999,"HCS Portland, OR",2016-09-15,20,0185,5
648,99999,"HCS Portland, OR",2016-09-15,20,0201,1
648,99999,"HCS Portland, OR",2016-09-15,20,0301,2
648,99999,"HCS Portland, OR",2016-09-15,20,0601,4
648,99999,"HCS Portland, OR",2016-09-15,20,0602,19
648,99999,"HCS Portland, OR",2016-09-15,20,0605,3
648,99999,"HCS Portland, OR",2016-09-15,20,0610,30
648,99999,"HCS Portland, OR",2016-09-15,20,0620,7
648,99999,"HCS Portland, OR",2016-09-15,20,0633,1
648,99999,"HCS Portland, OR",2016-09-15,20,0640,9
648,99999,"HCS Portland, OR",2016-09-15,20,0649,1
648,99999,"HCS Portland, OR",2016-09-15,20,0660,5
648,99999,"HCS Portland, OR",2016-09-15,20,0662,2
648,99999,"HCS Portland, OR",2016-09-15,20,0665,2
648,99999,"HCS Portland, OR",2016-09-15,20,0679,29
648,99999,"HCS Portland, OR",2016-09-15,20,0680,1
648,99999,"HCS Portland, OR",2016-09-15,20,0681,1
648,99999,"HCS Portland, OR",2016-09-15,20,7404,2
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0180,14
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0185,2
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0301,4
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0303,3
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0602,30
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0603,1
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0605,1
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0610,47
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0620,22
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0621,3
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0622,1
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0631,1
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0633,4
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0640,6
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0662,5
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0668,3
663,99999,"HCS Puget Sound, WA",2016-09-15,20,0679,44
663,99999,"HCS Puget Sound, WA",2016-09-15,20,1715,1
653,99999,"HCS Roseburg, OR",2016-09-15,20,0102,1
653,99999,"HCS Roseburg, OR",2016-09-15,20,0180,4
653,99999,"HCS Roseburg, OR",2016-09-15,20,0185,12
653,99999,"HCS Roseburg, OR",2016-09-15,20,0303,1
653,99999,"HCS Roseburg, OR",2016-09-15,20,0341,1
653,99999,"HCS Roseburg, OR",2016-09-15,20,0602,7
653,99999,"HCS Roseburg, OR",2016-09-15,20,0610,16
653,99999,"HCS Roseburg, OR",2016-09-15,20,0620,5
653,99999,"HCS Roseburg, OR",2016-09-15,20,0621,2
653,99999,"HCS Roseburg, OR",2016-09-15,20,0631,2
653,99999,"HCS Roseburg, OR",2016-09-15,20,0679,12
653,99999,"HCS Roseburg, OR",2016-09-15,20,2005,2
692,99999,"SORCC White City, OR",2016-09-15,20,0101,1
692,99999,"SORCC White City, OR",2016-09-15,20,0180,3
692,99999,"SORCC White City, OR",2016-09-15,20,0185,7
692,99999,"SORCC White City, OR",2016-09-15,20,0540,2
692,99999,"SORCC White City, OR",2016-09-15,20,0602,1
692,99999,"SORCC White City, OR",2016-09-15,20,0610,2
692,99999,"SORCC White City, OR",2016-09-15,20,0620,3
692,99999,"SORCC White City, OR",2016-09-15,20,0621,3
692,99999,"SORCC White City, OR",2016-09-15,20,0636,2
692,99999,"SORCC White City, OR",2016-09-15,20,0640,4
692,99999,"SORCC White City, OR",2016-09-15,20,0649,1
692,99999,"SORCC White City, OR",2016-09-15,20,0660,2
692,99999,"SORCC White City, OR",2016-09-15,20,0661,1
692,99999,"SORCC White City, OR",2016-09-15,20,0665,1
692,99999,"SORCC White City, OR",2016-09-15,20,0675,1
692,99999,"SORCC White City, OR",2016-09-15,20,0679,7
531,99999,"VAMC Boise,ID",2016-09-15,20,0180,4
531,99999,"VAMC Boise,ID",2016-09-15,20,0185,2
531,99999,"VAMC Boise,ID",2016-09-15,20,0601,2
531,99999,"VAMC Boise,ID",2016-09-15,20,0602,13
531,99999,"VAMC Boise,ID",2016-09-15,20,0603,1
531,99999,"VAMC Boise,ID",2016-09-15,20,0610,13
531,99999,"VAMC Boise,ID",2016-09-15,20,0620,6
531,99999,"VAMC Boise,ID",2016-09-15,20,0633,2
531,99999,"VAMC Boise,ID",2016-09-15,20,0640,1
531,99999,"VAMC Boise,ID",2016-09-15,20,0645,1
531,99999,"VAMC Boise,ID",2016-09-15,20,0647,2
531,99999,"VAMC Boise,ID",2016-09-15,20,0649,1
531,99999,"VAMC Boise,ID",2016-09-15,20,0660,2
531,99999,"VAMC Boise,ID",2016-09-15,20,0661,1
531,99999,"VAMC Boise,ID",2016-09-15,20,0662,2
531,99999,"VAMC Boise,ID",2016-09-15,20,0679,19
531,99999,"VAMC Boise,ID",2016-09-15,20,0682,1
531,99999,"VAMC Boise,ID",2016-09-15,20,2005,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0101,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0102,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0180,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0185,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0301,3
668,99999,"VAMC Spokane, WA",2016-09-15,20,0601,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0602,4
668,99999,"VAMC Spokane, WA",2016-09-15,20,0610,25
668,99999,"VAMC Spokane, WA",2016-09-15,20,0620,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0621,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0630,4
668,99999,"VAMC Spokane, WA",2016-09-15,20,0631,3
668,99999,"VAMC Spokane, WA",2016-09-15,20,0633,3
668,99999,"VAMC Spokane, WA",2016-09-15,20,0636,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0640,9
668,99999,"VAMC Spokane, WA",2016-09-15,20,0644,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0645,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0649,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0660,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0662,5
668,99999,"VAMC Spokane, WA",2016-09-15,20,0665,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,0679,23
668,99999,"VAMC Spokane, WA",2016-09-15,20,0680,1
668,99999,"VAMC Spokane, WA",2016-09-15,20,0681,3
668,99999,"VAMC Spokane, WA",2016-09-15,20,0998,2
668,99999,"VAMC Spokane, WA",2016-09-15,20,1715,1
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0185,2
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0610,3
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0620,1
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0622,2
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0640,4
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0662,2
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0679,65
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0680,1
687,99999,"VAMC Walla Walla, WA",2016-09-15,20,0681,2
570,99999,HCS Central California (Fresno),2016-09-15,21,0180,2
570,99999,HCS Central California (Fresno),2016-09-15,21,0185,4
570,99999,HCS Central California (Fresno),2016-09-15,21,0301,1
570,99999,HCS Central California (Fresno),2016-09-15,21,0303,1
570,99999,HCS Central California (Fresno),2016-09-15,21,0602,19
570,99999,HCS Central California (Fresno),2016-09-15,21,0603,4
570,99999,HCS Central California (Fresno),2016-09-15,21,0605,1
570,99999,HCS Central California (Fresno),2016-09-15,21,0610,27
570,99999,HCS Central California (Fresno),2016-09-15,21,0620,15
570,99999,HCS Central California (Fresno),2016-09-15,21,0633,3
570,99999,HCS Central California (Fresno),2016-09-15,21,0636,1
570,99999,HCS Central California (Fresno),2016-09-15,21,0640,4
570,99999,HCS Central California (Fresno),2016-09-15,21,0647,2
570,99999,HCS Central California (Fresno),2016-09-15,21,0649,3
570,99999,HCS Central California (Fresno),2016-09-15,21,0660,6
570,99999,HCS Central California (Fresno),2016-09-15,21,0662,1
570,99999,HCS Central California (Fresno),2016-09-15,21,0665,1
570,99999,HCS Central California (Fresno),2016-09-15,21,0668,2
570,99999,HCS Central California (Fresno),2016-09-15,21,0679,23
570,99999,HCS Central California (Fresno),2016-09-15,21,0680,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0180,8
612,99999,HCS Northern California (Mather),2016-09-15,21,0185,7
612,99999,HCS Northern California (Mather),2016-09-15,21,0301,3
612,99999,HCS Northern California (Mather),2016-09-15,21,0303,6
612,99999,HCS Northern California (Mather),2016-09-15,21,0318,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0344,3
612,99999,HCS Northern California (Mather),2016-09-15,21,0601,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0602,17
612,99999,HCS Northern California (Mather),2016-09-15,21,0603,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0610,18
612,99999,HCS Northern California (Mather),2016-09-15,21,0620,7
612,99999,HCS Northern California (Mather),2016-09-15,21,0621,3
612,99999,HCS Northern California (Mather),2016-09-15,21,0631,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0636,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0640,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0644,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0647,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0649,5
612,99999,HCS Northern California (Mather),2016-09-15,21,0660,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0665,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0671,1
612,99999,HCS Northern California (Mather),2016-09-15,21,0675,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0679,57
612,99999,HCS Northern California (Mather),2016-09-15,21,0680,2
612,99999,HCS Northern California (Mather),2016-09-15,21,0681,6
612,99999,HCS Northern California (Mather),2016-09-15,21,0682,1
612,99999,HCS Northern California (Mather),2016-09-15,21,1715,2
612,99999,HCS Northern California (Mather),2016-09-15,21,3566,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0102,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0180,6
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0185,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0301,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0318,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0343,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0602,14
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0610,36
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0620,4
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0633,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0636,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0640,6
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0660,5
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0661,2
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0665,2
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0679,8
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-09-15,21,0681,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0102,1
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0185,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0303,6
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0540,1
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0601,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0602,15
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0610,65
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0620,8
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0621,3
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0630,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0631,4
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0633,3
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0638,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0640,14
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0644,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0646,1
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0649,2
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0660,11
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0661,9
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0662,1
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0679,9
640,99999,"HCS Palo Alto, CA",2016-09-15,21,0681,2
662,99999,"HCS San Francisco, CA",2016-09-15,21,0102,1
662,99999,"HCS San Francisco, CA",2016-09-15,21,0180,10
662,99999,"HCS San Francisco, CA",2016-09-15,21,0185,7
662,99999,"HCS San Francisco, CA",2016-09-15,21,0303,5
662,99999,"HCS San Francisco, CA",2016-09-15,21,0343,1
662,99999,"HCS San Francisco, CA",2016-09-15,21,0601,2
662,99999,"HCS San Francisco, CA",2016-09-15,21,0602,8
662,99999,"HCS San Francisco, CA",2016-09-15,21,0603,1
662,99999,"HCS San Francisco, CA",2016-09-15,21,0610,45
662,99999,"HCS San Francisco, CA",2016-09-15,21,0620,14
662,99999,"HCS San Francisco, CA",2016-09-15,21,0621,1
662,99999,"HCS San Francisco, CA",2016-09-15,21,0631,1
662,99999,"HCS San Francisco, CA",2016-09-15,21,0633,6
662,99999,"HCS San Francisco, CA",2016-09-15,21,0640,2
662,99999,"HCS San Francisco, CA",2016-09-15,21,0649,2
662,99999,"HCS San Francisco, CA",2016-09-15,21,0660,3
662,99999,"HCS San Francisco, CA",2016-09-15,21,0662,2
662,99999,"HCS San Francisco, CA",2016-09-15,21,0665,3
662,99999,"HCS San Francisco, CA",2016-09-15,21,0668,1
662,99999,"HCS San Francisco, CA",2016-09-15,21,0679,38
662,99999,"HCS San Francisco, CA",2016-09-15,21,0680,2
662,99999,"HCS San Francisco, CA",2016-09-15,21,0681,4
662,99999,"HCS San Francisco, CA",2016-09-15,21,1701,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0180,5
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0185,7
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0303,10
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0601,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0602,9
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0610,49
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0620,6
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0621,12
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0633,2
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0638,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0640,3
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0645,2
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0647,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0649,2
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0660,7
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0661,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0662,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0665,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0671,2
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0679,23
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0680,1
654,99999,HCS Sierra Nevada (Reno),2016-09-15,21,0681,1
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0180,5
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0185,7
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0301,2
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0303,13
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0602,23
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0603,1
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0610,22
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0620,4
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0633,3
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0640,5
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0649,4
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0665,2
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0679,14
593,99999,HCS Southern Nevada (N Vegas),2016-09-15,21,0681,2
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0180,11
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0185,4
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0301,2
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0343,4
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0602,19
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0603,3
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0605,2
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0610,22
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0620,9
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0630,1
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0633,2
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0645,1
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0649,1
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0660,5
691,99999,"HCS Greater Los Angeles, CA",2016-09-15,22,0662,1
