station_id,facility_id,name,ref_date,visn_id,state,date,employees
402,99999,HCS TOGUS,2016-05-31,01,ME,2011-05-31,1293
402,99999,HCS TOGUS,2016-05-31,01,ME,2012-05-31,1272
402,99999,HCS TOGUS,2016-05-31,01,ME,2013-05-31,1248
402,99999,HCS TOGUS,2016-05-31,01,ME,2014-05-31,1283
402,99999,HCS TOGUS,2016-05-31,01,ME,2015-05-31,1335
402,99999,HCS TOGUS,2016-05-31,01,ME,2016-05-31,1446
405,99999,MROC WHT RIVER JCT,2016-05-31,01,VT,2011-05-31,852
405,99999,MROC WHT RIVER JCT,2016-05-31,01,VT,2012-05-31,853
405,99999,MROC WHT RIVER JCT,2016-05-31,01,VT,2013-05-31,881
405,99999,MROC WHT RIVER JCT,2016-05-31,01,VT,2014-05-31,921
405,99999,MROC WHT RIVER JCT,2016-05-31,01,VT,2015-05-31,1022
405,99999,MROC WHT RIVER JCT,2016-05-31,01,VT,2016-05-31,1177
478,99999,V1HCSBEDFORD,2016-05-31,01,MA,2011-05-31,30
478,99999,V1HCSBEDFORD,2016-05-31,01,MA,2012-05-31,36
478,99999,V1HCSBEDFORD,2016-05-31,01,MA,2013-05-31,34
478,99999,V1HCSBEDFORD,2016-05-31,01,MA,2014-05-31,53
478,99999,V1HCSBEDFORD,2016-05-31,01,MA,2015-05-31,48
478,99999,V1HCSBEDFORD,2016-05-31,01,MA,2016-05-31,42
518,99999,MC BEDFORD,2016-05-31,01,MA,2011-05-31,1313
518,99999,MC BEDFORD,2016-05-31,01,MA,2012-05-31,1265
518,99999,MC BEDFORD,2016-05-31,01,MA,2013-05-31,1245
518,99999,MC BEDFORD,2016-05-31,01,MA,2014-05-31,1251
518,99999,MC BEDFORD,2016-05-31,01,MA,2015-05-31,1297
518,99999,MC BEDFORD,2016-05-31,01,MA,2016-05-31,1352
523,99999,HCS BOSTON,2016-05-31,01,MA,2011-05-31,4022
523,99999,HCS BOSTON,2016-05-31,01,MA,2012-05-31,4011
523,99999,HCS BOSTON,2016-05-31,01,MA,2013-05-31,4041
523,99999,HCS BOSTON,2016-05-31,01,MA,2014-05-31,4032
523,99999,HCS BOSTON,2016-05-31,01,MA,2015-05-31,4123
523,99999,HCS BOSTON,2016-05-31,01,MA,2016-05-31,4303
608,99999,MC MANCHESTER,2016-05-31,01,NH,2011-05-31,663
608,99999,MC MANCHESTER,2016-05-31,01,NH,2012-05-31,683
608,99999,MC MANCHESTER,2016-05-31,01,NH,2013-05-31,691
608,99999,MC MANCHESTER,2016-05-31,01,NH,2014-05-31,686
608,99999,MC MANCHESTER,2016-05-31,01,NH,2015-05-31,759
608,99999,MC MANCHESTER,2016-05-31,01,NH,2016-05-31,803
631,99999,MC NORTHAMPTON,2016-05-31,01,MA,2011-05-31,639
631,99999,MC NORTHAMPTON,2016-05-31,01,MA,2012-05-31,726
631,99999,MC NORTHAMPTON,2016-05-31,01,MA,2013-05-31,767
631,99999,MC NORTHAMPTON,2016-05-31,01,MA,2014-05-31,795
631,99999,MC NORTHAMPTON,2016-05-31,01,MA,2015-05-31,803
631,99999,MC NORTHAMPTON,2016-05-31,01,MA,2016-05-31,876
650,99999,MC PROVIDENCE,2016-05-31,01,RI,2011-05-31,1215
650,99999,MC PROVIDENCE,2016-05-31,01,RI,2012-05-31,1262
650,99999,MC PROVIDENCE,2016-05-31,01,RI,2013-05-31,1279
650,99999,MC PROVIDENCE,2016-05-31,01,RI,2014-05-31,1342
650,99999,MC PROVIDENCE,2016-05-31,01,RI,2015-05-31,1406
650,99999,MC PROVIDENCE,2016-05-31,01,RI,2016-05-31,1474
689,99999,HCS WEST HAVEN,2016-05-31,01,CT,2011-05-31,2477
689,99999,HCS WEST HAVEN,2016-05-31,01,CT,2012-05-31,2541
689,99999,HCS WEST HAVEN,2016-05-31,01,CT,2013-05-31,2623
689,99999,HCS WEST HAVEN,2016-05-31,01,CT,2014-05-31,2812
689,99999,HCS WEST HAVEN,2016-05-31,01,CT,2015-05-31,2926
689,99999,HCS WEST HAVEN,2016-05-31,01,CT,2016-05-31,2972
479,99999,V2HCNALBANY,2016-05-31,02,NY,2011-05-31,22
479,99999,V2HCNALBANY,2016-05-31,02,NY,2012-05-31,48
479,99999,V2HCNALBANY,2016-05-31,02,NY,2013-05-31,55
479,99999,V2HCNALBANY,2016-05-31,02,NY,2014-05-31,48
479,99999,V2HCNALBANY,2016-05-31,02,NY,2015-05-31,47
479,99999,V2HCNALBANY,2016-05-31,02,NY,2016-05-31,50
528,99999,HCS BUFFALO,2016-05-31,02,NY,2011-05-31,6584
528,99999,HCS BUFFALO,2016-05-31,02,NY,2012-05-31,6624
528,99999,HCS BUFFALO,2016-05-31,02,NY,2013-05-31,6566
528,99999,HCS BUFFALO,2016-05-31,02,NY,2014-05-31,6678
528,99999,HCS BUFFALO,2016-05-31,02,NY,2015-05-31,6751
528,99999,HCS BUFFALO,2016-05-31,02,NY,2016-05-31,6735
480,99999,V3HCNNEW YORK,2016-05-31,03,NY,2011-05-31,43
480,99999,V3HCNNEW YORK,2016-05-31,03,NY,2012-05-31,46
480,99999,V3HCNNEW YORK,2016-05-31,03,NY,2013-05-31,51
480,99999,V3HCNNEW YORK,2016-05-31,03,NY,2014-05-31,61
480,99999,V3HCNNEW YORK,2016-05-31,03,NY,2015-05-31,53
480,99999,V3HCNNEW YORK,2016-05-31,03,NY,2016-05-31,53
526,99999,MC BRONX,2016-05-31,03,NY,2011-05-31,1898
526,99999,MC BRONX,2016-05-31,03,NY,2012-05-31,1819
526,99999,MC BRONX,2016-05-31,03,NY,2013-05-31,1756
526,99999,MC BRONX,2016-05-31,03,NY,2014-05-31,1777
526,99999,MC BRONX,2016-05-31,03,NY,2015-05-31,1827
526,99999,MC BRONX,2016-05-31,03,NY,2016-05-31,1892
561,99999,HCS EAST ORANGE,2016-05-31,03,NJ,2011-05-31,2795
561,99999,HCS EAST ORANGE,2016-05-31,03,NJ,2012-05-31,2762
561,99999,HCS EAST ORANGE,2016-05-31,03,NJ,2013-05-31,2820
561,99999,HCS EAST ORANGE,2016-05-31,03,NJ,2014-05-31,2813
561,99999,HCS EAST ORANGE,2016-05-31,03,NJ,2015-05-31,2805
561,99999,HCS EAST ORANGE,2016-05-31,03,NJ,2016-05-31,2863
620,99999,HCS MONTROSE,2016-05-31,03,NY,2011-05-31,1553
620,99999,HCS MONTROSE,2016-05-31,03,NY,2012-05-31,1532
620,99999,HCS MONTROSE,2016-05-31,03,NY,2013-05-31,1543
620,99999,HCS MONTROSE,2016-05-31,03,NY,2014-05-31,1557
620,99999,HCS MONTROSE,2016-05-31,03,NY,2015-05-31,1496
620,99999,HCS MONTROSE,2016-05-31,03,NY,2016-05-31,1471
630,99999,HCS NEW YORK,2016-05-31,03,NY,2011-05-31,3650
630,99999,HCS NEW YORK,2016-05-31,03,NY,2012-05-31,3587
630,99999,HCS NEW YORK,2016-05-31,03,NY,2013-05-31,3547
630,99999,HCS NEW YORK,2016-05-31,03,NY,2014-05-31,3679
630,99999,HCS NEW YORK,2016-05-31,03,NY,2015-05-31,3668
630,99999,HCS NEW YORK,2016-05-31,03,NY,2016-05-31,3567
632,99999,MC NORTHPORT L I,2016-05-31,03,NY,2011-05-31,1816
632,99999,MC NORTHPORT L I,2016-05-31,03,NY,2012-05-31,1856
632,99999,MC NORTHPORT L I,2016-05-31,03,NY,2013-05-31,1912
632,99999,MC NORTHPORT L I,2016-05-31,03,NY,2014-05-31,1895
632,99999,MC NORTHPORT L I,2016-05-31,03,NY,2015-05-31,1901
632,99999,MC NORTHPORT L I,2016-05-31,03,NY,2016-05-31,1875
460,99999,MROC WILMINGTON,2016-05-31,04,DE,2011-05-31,916
460,99999,MROC WILMINGTON,2016-05-31,04,DE,2012-05-31,916
460,99999,MROC WILMINGTON,2016-05-31,04,DE,2013-05-31,941
460,99999,MROC WILMINGTON,2016-05-31,04,DE,2014-05-31,933
460,99999,MROC WILMINGTON,2016-05-31,04,DE,2015-05-31,940
460,99999,MROC WILMINGTON,2016-05-31,04,DE,2016-05-31,915
481,99999,V4HCSPITTSBURGH,2016-05-31,04,PA,2011-05-31,71
481,99999,V4HCSPITTSBURGH,2016-05-31,04,PA,2012-05-31,61
481,99999,V4HCSPITTSBURGH,2016-05-31,04,PA,2013-05-31,54
481,99999,V4HCSPITTSBURGH,2016-05-31,04,PA,2014-05-31,54
481,99999,V4HCSPITTSBURGH,2016-05-31,04,PA,2015-05-31,47
481,99999,V4HCSPITTSBURGH,2016-05-31,04,PA,2016-05-31,52
503,99999,MC ALTOONA,2016-05-31,04,PA,2011-05-31,637
503,99999,MC ALTOONA,2016-05-31,04,PA,2012-05-31,615
503,99999,MC ALTOONA,2016-05-31,04,PA,2013-05-31,625
503,99999,MC ALTOONA,2016-05-31,04,PA,2014-05-31,657
503,99999,MC ALTOONA,2016-05-31,04,PA,2015-05-31,681
503,99999,MC ALTOONA,2016-05-31,04,PA,2016-05-31,670
529,99999,MC BUTLER,2016-05-31,04,PA,2011-05-31,589
529,99999,MC BUTLER,2016-05-31,04,PA,2012-05-31,569
529,99999,MC BUTLER,2016-05-31,04,PA,2013-05-31,565
529,99999,MC BUTLER,2016-05-31,04,PA,2014-05-31,574
529,99999,MC BUTLER,2016-05-31,04,PA,2015-05-31,571
529,99999,MC BUTLER,2016-05-31,04,PA,2016-05-31,577
540,99999,MC CLARKSBURG,2016-05-31,04,WV,2011-05-31,820
540,99999,MC CLARKSBURG,2016-05-31,04,WV,2012-05-31,814
540,99999,MC CLARKSBURG,2016-05-31,04,WV,2013-05-31,860
540,99999,MC CLARKSBURG,2016-05-31,04,WV,2014-05-31,881
540,99999,MC CLARKSBURG,2016-05-31,04,WV,2015-05-31,890
540,99999,MC CLARKSBURG,2016-05-31,04,WV,2016-05-31,927
542,99999,MC COATESVILLE,2016-05-31,04,PA,2011-05-31,1373
542,99999,MC COATESVILLE,2016-05-31,04,PA,2012-05-31,1284
542,99999,MC COATESVILLE,2016-05-31,04,PA,2013-05-31,1261
542,99999,MC COATESVILLE,2016-05-31,04,PA,2014-05-31,1295
542,99999,MC COATESVILLE,2016-05-31,04,PA,2015-05-31,1275
542,99999,MC COATESVILLE,2016-05-31,04,PA,2016-05-31,1222
562,99999,MC ERIE,2016-05-31,04,PA,2011-05-31,678
562,99999,MC ERIE,2016-05-31,04,PA,2012-05-31,669
562,99999,MC ERIE,2016-05-31,04,PA,2013-05-31,660
562,99999,MC ERIE,2016-05-31,04,PA,2014-05-31,689
562,99999,MC ERIE,2016-05-31,04,PA,2015-05-31,713
562,99999,MC ERIE,2016-05-31,04,PA,2016-05-31,693
595,99999,MC LEBANON,2016-05-31,04,PA,2011-05-31,1354
595,99999,MC LEBANON,2016-05-31,04,PA,2012-05-31,1383
595,99999,MC LEBANON,2016-05-31,04,PA,2013-05-31,1333
595,99999,MC LEBANON,2016-05-31,04,PA,2014-05-31,1385
595,99999,MC LEBANON,2016-05-31,04,PA,2015-05-31,1419
595,99999,MC LEBANON,2016-05-31,04,PA,2016-05-31,1468
642,99999,MC PHILADELPHIA,2016-05-31,04,PA,2011-05-31,2192
642,99999,MC PHILADELPHIA,2016-05-31,04,PA,2012-05-31,2125
642,99999,MC PHILADELPHIA,2016-05-31,04,PA,2013-05-31,2202
642,99999,MC PHILADELPHIA,2016-05-31,04,PA,2014-05-31,2312
642,99999,MC PHILADELPHIA,2016-05-31,04,PA,2015-05-31,2374
642,99999,MC PHILADELPHIA,2016-05-31,04,PA,2016-05-31,2373
646,99999,HCS PITTSBURGH,2016-05-31,04,PA,2011-05-31,3343
646,99999,HCS PITTSBURGH,2016-05-31,04,PA,2012-05-31,3119
646,99999,HCS PITTSBURGH,2016-05-31,04,PA,2013-05-31,3192
646,99999,HCS PITTSBURGH,2016-05-31,04,PA,2014-05-31,3406
646,99999,HCS PITTSBURGH,2016-05-31,04,PA,2015-05-31,3672
646,99999,HCS PITTSBURGH,2016-05-31,04,PA,2016-05-31,3647
693,99999,MC WILKES BARRE,2016-05-31,04,PA,2011-05-31,1138
693,99999,MC WILKES BARRE,2016-05-31,04,PA,2012-05-31,1123
693,99999,MC WILKES BARRE,2016-05-31,04,PA,2013-05-31,1136
693,99999,MC WILKES BARRE,2016-05-31,04,PA,2014-05-31,1198
693,99999,MC WILKES BARRE,2016-05-31,04,PA,2015-05-31,1253
693,99999,MC WILKES BARRE,2016-05-31,04,PA,2016-05-31,1256
482,99999,V5HCNLINTHICUM HTS,2016-05-31,05,MD,2011-05-31,51
482,99999,V5HCNLINTHICUM HTS,2016-05-31,05,MD,2012-05-31,55
482,99999,V5HCNLINTHICUM HTS,2016-05-31,05,MD,2013-05-31,55
482,99999,V5HCNLINTHICUM HTS,2016-05-31,05,MD,2014-05-31,56
482,99999,V5HCNLINTHICUM HTS,2016-05-31,05,MD,2015-05-31,48
482,99999,V5HCNLINTHICUM HTS,2016-05-31,05,MD,2016-05-31,48
512,99999,HCS BALTIMORE,2016-05-31,05,MD,2011-05-31,3062
512,99999,HCS BALTIMORE,2016-05-31,05,MD,2012-05-31,3120
512,99999,HCS BALTIMORE,2016-05-31,05,MD,2013-05-31,3194
512,99999,HCS BALTIMORE,2016-05-31,05,MD,2014-05-31,3215
512,99999,HCS BALTIMORE,2016-05-31,05,MD,2015-05-31,3269
512,99999,HCS BALTIMORE,2016-05-31,05,MD,2016-05-31,3411
613,99999,MC MARTINSBURG,2016-05-31,05,WV,2011-05-31,1612
613,99999,MC MARTINSBURG,2016-05-31,05,WV,2012-05-31,1548
613,99999,MC MARTINSBURG,2016-05-31,05,WV,2013-05-31,1616
613,99999,MC MARTINSBURG,2016-05-31,05,WV,2014-05-31,1672
613,99999,MC MARTINSBURG,2016-05-31,05,WV,2015-05-31,1759
613,99999,MC MARTINSBURG,2016-05-31,05,WV,2016-05-31,1805
688,99999,MC WASHINGTON,2016-05-31,05,DC,2011-05-31,2240
688,99999,MC WASHINGTON,2016-05-31,05,DC,2012-05-31,2228
688,99999,MC WASHINGTON,2016-05-31,05,DC,2013-05-31,2249
688,99999,MC WASHINGTON,2016-05-31,05,DC,2014-05-31,2398
688,99999,MC WASHINGTON,2016-05-31,05,DC,2015-05-31,2515
688,99999,MC WASHINGTON,2016-05-31,05,DC,2016-05-31,2465
483,99999,V6HCNDURHAM,2016-05-31,06,NC,2011-05-31,58
483,99999,V6HCNDURHAM,2016-05-31,06,NC,2012-05-31,58
483,99999,V6HCNDURHAM,2016-05-31,06,NC,2013-05-31,50
483,99999,V6HCNDURHAM,2016-05-31,06,NC,2014-05-31,53
483,99999,V6HCNDURHAM,2016-05-31,06,NC,2015-05-31,47
483,99999,V6HCNDURHAM,2016-05-31,06,NC,2016-05-31,47
517,99999,MC BECKLEY,2016-05-31,06,WV,2011-05-31,724
517,99999,MC BECKLEY,2016-05-31,06,WV,2012-05-31,743
517,99999,MC BECKLEY,2016-05-31,06,WV,2013-05-31,762
517,99999,MC BECKLEY,2016-05-31,06,WV,2014-05-31,797
517,99999,MC BECKLEY,2016-05-31,06,WV,2015-05-31,785
517,99999,MC BECKLEY,2016-05-31,06,WV,2016-05-31,767
558,99999,MC DURHAM,2016-05-31,06,NC,2011-05-31,2497
558,99999,MC DURHAM,2016-05-31,06,NC,2012-05-31,2574
558,99999,MC DURHAM,2016-05-31,06,NC,2013-05-31,2911
558,99999,MC DURHAM,2016-05-31,06,NC,2014-05-31,3240
558,99999,MC DURHAM,2016-05-31,06,NC,2015-05-31,3457
558,99999,MC DURHAM,2016-05-31,06,NC,2016-05-31,3458
565,99999,MC FAYETTEVILLE,2016-05-31,06,NC,2011-05-31,1142
565,99999,MC FAYETTEVILLE,2016-05-31,06,NC,2012-05-31,1194
565,99999,MC FAYETTEVILLE,2016-05-31,06,NC,2013-05-31,1283
565,99999,MC FAYETTEVILLE,2016-05-31,06,NC,2014-05-31,1458
565,99999,MC FAYETTEVILLE,2016-05-31,06,NC,2015-05-31,1596
565,99999,MC FAYETTEVILLE,2016-05-31,06,NC,2016-05-31,1881
590,99999,MC HAMPTON,2016-05-31,06,VA,2011-05-31,1593
590,99999,MC HAMPTON,2016-05-31,06,VA,2012-05-31,1586
590,99999,MC HAMPTON,2016-05-31,06,VA,2013-05-31,1651
590,99999,MC HAMPTON,2016-05-31,06,VA,2014-05-31,1703
590,99999,MC HAMPTON,2016-05-31,06,VA,2015-05-31,1771
590,99999,MC HAMPTON,2016-05-31,06,VA,2016-05-31,1805
637,99999,MC ASHEVILLE,2016-05-31,06,NC,2011-05-31,1500
637,99999,MC ASHEVILLE,2016-05-31,06,NC,2012-05-31,1541
637,99999,MC ASHEVILLE,2016-05-31,06,NC,2013-05-31,1588
637,99999,MC ASHEVILLE,2016-05-31,06,NC,2014-05-31,1712
637,99999,MC ASHEVILLE,2016-05-31,06,NC,2015-05-31,1737
637,99999,MC ASHEVILLE,2016-05-31,06,NC,2016-05-31,1798
652,99999,MC RICHMOND,2016-05-31,06,VA,2011-05-31,2296
652,99999,MC RICHMOND,2016-05-31,06,VA,2012-05-31,2460
652,99999,MC RICHMOND,2016-05-31,06,VA,2013-05-31,2631
652,99999,MC RICHMOND,2016-05-31,06,VA,2014-05-31,2729
652,99999,MC RICHMOND,2016-05-31,06,VA,2015-05-31,3001
652,99999,MC RICHMOND,2016-05-31,06,VA,2016-05-31,3333
658,99999,MC SALEM,2016-05-31,06,VA,2011-05-31,1808
658,99999,MC SALEM,2016-05-31,06,VA,2012-05-31,1804
658,99999,MC SALEM,2016-05-31,06,VA,2013-05-31,1922
658,99999,MC SALEM,2016-05-31,06,VA,2014-05-31,1982
658,99999,MC SALEM,2016-05-31,06,VA,2015-05-31,1870
658,99999,MC SALEM,2016-05-31,06,VA,2016-05-31,1907
659,99999,MC SALISBURY,2016-05-31,06,NC,2011-05-31,2159
659,99999,MC SALISBURY,2016-05-31,06,NC,2012-05-31,2131
659,99999,MC SALISBURY,2016-05-31,06,NC,2013-05-31,2258
659,99999,MC SALISBURY,2016-05-31,06,NC,2014-05-31,2450
659,99999,MC SALISBURY,2016-05-31,06,NC,2015-05-31,2582
659,99999,MC SALISBURY,2016-05-31,06,NC,2016-05-31,2721
484,99999,V7SENDULUTH,2016-05-31,07,GA,2011-05-31,50
484,99999,V7SENDULUTH,2016-05-31,07,GA,2012-05-31,52
484,99999,V7SENDULUTH,2016-05-31,07,GA,2013-05-31,50
484,99999,V7SENDULUTH,2016-05-31,07,GA,2014-05-31,39
484,99999,V7SENDULUTH,2016-05-31,07,GA,2015-05-31,39
484,99999,V7SENDULUTH,2016-05-31,07,GA,2016-05-31,44
508,99999,MC ATLANTA,2016-05-31,07,GA,2011-05-31,2983
508,99999,MC ATLANTA,2016-05-31,07,GA,2012-05-31,3121
508,99999,MC ATLANTA,2016-05-31,07,GA,2013-05-31,3382
508,99999,MC ATLANTA,2016-05-31,07,GA,2014-05-31,3712
508,99999,MC ATLANTA,2016-05-31,07,GA,2015-05-31,4028
508,99999,MC ATLANTA,2016-05-31,07,GA,2016-05-31,4487
509,99999,MC AUGUSTA,2016-05-31,07,GA,2011-05-31,2402
509,99999,MC AUGUSTA,2016-05-31,07,GA,2012-05-31,2406
509,99999,MC AUGUSTA,2016-05-31,07,GA,2013-05-31,2381
509,99999,MC AUGUSTA,2016-05-31,07,GA,2014-05-31,2361
509,99999,MC AUGUSTA,2016-05-31,07,GA,2015-05-31,2445
509,99999,MC AUGUSTA,2016-05-31,07,GA,2016-05-31,2512
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,2011-05-31,2095
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,2012-05-31,2072
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,2013-05-31,2154
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,2014-05-31,2237
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,2015-05-31,2396
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,2016-05-31,2537
534,99999,MC CHARLESTON,2016-05-31,07,SC,2011-05-31,1720
534,99999,MC CHARLESTON,2016-05-31,07,SC,2012-05-31,1803
534,99999,MC CHARLESTON,2016-05-31,07,SC,2013-05-31,1873
534,99999,MC CHARLESTON,2016-05-31,07,SC,2014-05-31,1992
534,99999,MC CHARLESTON,2016-05-31,07,SC,2015-05-31,2215
534,99999,MC CHARLESTON,2016-05-31,07,SC,2016-05-31,2409
544,99999,MC COLUMBIA,2016-05-31,07,SC,2011-05-31,1877
544,99999,MC COLUMBIA,2016-05-31,07,SC,2012-05-31,1936
544,99999,MC COLUMBIA,2016-05-31,07,SC,2013-05-31,2057
544,99999,MC COLUMBIA,2016-05-31,07,SC,2014-05-31,2124
544,99999,MC COLUMBIA,2016-05-31,07,SC,2015-05-31,2351
544,99999,MC COLUMBIA,2016-05-31,07,SC,2016-05-31,2487
557,99999,MC DUBLIN,2016-05-31,07,GA,2011-05-31,983
557,99999,MC DUBLIN,2016-05-31,07,GA,2012-05-31,1016
557,99999,MC DUBLIN,2016-05-31,07,GA,2013-05-31,1060
557,99999,MC DUBLIN,2016-05-31,07,GA,2014-05-31,1154
557,99999,MC DUBLIN,2016-05-31,07,GA,2015-05-31,1284
557,99999,MC DUBLIN,2016-05-31,07,GA,2016-05-31,1349
619,99999,HCS MONTGOMERY,2016-05-31,07,AL,2011-05-31,1559
619,99999,HCS MONTGOMERY,2016-05-31,07,AL,2012-05-31,1465
619,99999,HCS MONTGOMERY,2016-05-31,07,AL,2013-05-31,1561
619,99999,HCS MONTGOMERY,2016-05-31,07,AL,2014-05-31,1492
619,99999,HCS MONTGOMERY,2016-05-31,07,AL,2015-05-31,1544
619,99999,HCS MONTGOMERY,2016-05-31,07,AL,2016-05-31,1725
679,99999,MC TUSCALOOSA,2016-05-31,07,AL,2011-05-31,1072
679,99999,MC TUSCALOOSA,2016-05-31,07,AL,2012-05-31,1033
679,99999,MC TUSCALOOSA,2016-05-31,07,AL,2013-05-31,1005
679,99999,MC TUSCALOOSA,2016-05-31,07,AL,2014-05-31,1008
679,99999,MC TUSCALOOSA,2016-05-31,07,AL,2015-05-31,1018
679,99999,MC TUSCALOOSA,2016-05-31,07,AL,2016-05-31,1000
485,99999,V8HCSBAY PINES,2016-05-31,08,FL,2011-05-31,100
485,99999,V8HCSBAY PINES,2016-05-31,08,FL,2012-05-31,106
485,99999,V8HCSBAY PINES,2016-05-31,08,FL,2013-05-31,103
485,99999,V8HCSBAY PINES,2016-05-31,08,FL,2014-05-31,62
485,99999,V8HCSBAY PINES,2016-05-31,08,FL,2015-05-31,54
485,99999,V8HCSBAY PINES,2016-05-31,08,FL,2016-05-31,54
516,99999,MC BAY PINES,2016-05-31,08,FL,2011-05-31,3360
516,99999,MC BAY PINES,2016-05-31,08,FL,2012-05-31,3375
516,99999,MC BAY PINES,2016-05-31,08,FL,2013-05-31,3561
516,99999,MC BAY PINES,2016-05-31,08,FL,2014-05-31,3782
516,99999,MC BAY PINES,2016-05-31,08,FL,2015-05-31,4032
516,99999,MC BAY PINES,2016-05-31,08,FL,2016-05-31,4110
546,99999,MC MIAMI,2016-05-31,08,FL,2011-05-31,2680
546,99999,MC MIAMI,2016-05-31,08,FL,2012-05-31,2592
546,99999,MC MIAMI,2016-05-31,08,FL,2013-05-31,2604
546,99999,MC MIAMI,2016-05-31,08,FL,2014-05-31,2658
546,99999,MC MIAMI,2016-05-31,08,FL,2015-05-31,2754
546,99999,MC MIAMI,2016-05-31,08,FL,2016-05-31,2841
548,99999,MC W PALM BEACH,2016-05-31,08,FL,2011-05-31,2226
548,99999,MC W PALM BEACH,2016-05-31,08,FL,2012-05-31,2228
548,99999,MC W PALM BEACH,2016-05-31,08,FL,2013-05-31,2391
548,99999,MC W PALM BEACH,2016-05-31,08,FL,2014-05-31,2485
548,99999,MC W PALM BEACH,2016-05-31,08,FL,2015-05-31,2596
548,99999,MC W PALM BEACH,2016-05-31,08,FL,2016-05-31,2614
573,99999,HCS GAINESVILLE,2016-05-31,08,FL,2011-05-31,4833
573,99999,HCS GAINESVILLE,2016-05-31,08,FL,2012-05-31,4719
573,99999,HCS GAINESVILLE,2016-05-31,08,FL,2013-05-31,5116
573,99999,HCS GAINESVILLE,2016-05-31,08,FL,2014-05-31,5468
573,99999,HCS GAINESVILLE,2016-05-31,08,FL,2015-05-31,5584
573,99999,HCS GAINESVILLE,2016-05-31,08,FL,2016-05-31,5743
672,99999,MC SAN JUAN,2016-05-31,08,PR,2011-05-31,3346
672,99999,MC SAN JUAN,2016-05-31,08,PR,2012-05-31,3309
672,99999,MC SAN JUAN,2016-05-31,08,PR,2013-05-31,3337
672,99999,MC SAN JUAN,2016-05-31,08,PR,2014-05-31,3349
672,99999,MC SAN JUAN,2016-05-31,08,PR,2015-05-31,3676
672,99999,MC SAN JUAN,2016-05-31,08,PR,2016-05-31,3769
673,99999,MC TAMPA,2016-05-31,08,FL,2011-05-31,4508
673,99999,MC TAMPA,2016-05-31,08,FL,2012-05-31,4269
673,99999,MC TAMPA,2016-05-31,08,FL,2013-05-31,4380
673,99999,MC TAMPA,2016-05-31,08,FL,2014-05-31,4587
673,99999,MC TAMPA,2016-05-31,08,FL,2015-05-31,4763
673,99999,MC TAMPA,2016-05-31,08,FL,2016-05-31,4883
675,99999,MC ORLANDO,2016-05-31,08,FL,2011-05-31,1991
675,99999,MC ORLANDO,2016-05-31,08,FL,2012-05-31,2239
675,99999,MC ORLANDO,2016-05-31,08,FL,2013-05-31,2464
675,99999,MC ORLANDO,2016-05-31,08,FL,2014-05-31,2668
675,99999,MC ORLANDO,2016-05-31,08,FL,2015-05-31,2914
675,99999,MC ORLANDO,2016-05-31,08,FL,2016-05-31,3708
486,99999,V9HCNNASHVILLE,2016-05-31,09,TN,2011-05-31,65
486,99999,V9HCNNASHVILLE,2016-05-31,09,TN,2012-05-31,66
486,99999,V9HCNNASHVILLE,2016-05-31,09,TN,2013-05-31,65
486,99999,V9HCNNASHVILLE,2016-05-31,09,TN,2014-05-31,52
486,99999,V9HCNNASHVILLE,2016-05-31,09,TN,2015-05-31,48
486,99999,V9HCNNASHVILLE,2016-05-31,09,TN,2016-05-31,48
581,99999,MC HUNTINGTON,2016-05-31,09,WV,2011-05-31,1126
581,99999,MC HUNTINGTON,2016-05-31,09,WV,2012-05-31,1119
581,99999,MC HUNTINGTON,2016-05-31,09,WV,2013-05-31,1156
581,99999,MC HUNTINGTON,2016-05-31,09,WV,2014-05-31,1171
581,99999,MC HUNTINGTON,2016-05-31,09,WV,2015-05-31,1229
581,99999,MC HUNTINGTON,2016-05-31,09,WV,2016-05-31,1271
596,99999,MC LEXINGTON,2016-05-31,09,KY,2011-05-31,1783
596,99999,MC LEXINGTON,2016-05-31,09,KY,2012-05-31,1723
596,99999,MC LEXINGTON,2016-05-31,09,KY,2013-05-31,1820
596,99999,MC LEXINGTON,2016-05-31,09,KY,2014-05-31,1905
596,99999,MC LEXINGTON,2016-05-31,09,KY,2015-05-31,1958
596,99999,MC LEXINGTON,2016-05-31,09,KY,2016-05-31,2053
603,99999,MC LOUISVILLE,2016-05-31,09,KY,2011-05-31,1634
603,99999,MC LOUISVILLE,2016-05-31,09,KY,2012-05-31,1665
603,99999,MC LOUISVILLE,2016-05-31,09,KY,2013-05-31,1750
603,99999,MC LOUISVILLE,2016-05-31,09,KY,2014-05-31,1706
603,99999,MC LOUISVILLE,2016-05-31,09,KY,2015-05-31,1841
603,99999,MC LOUISVILLE,2016-05-31,09,KY,2016-05-31,1847
614,99999,MC MEMPHIS,2016-05-31,09,TN,2011-05-31,2253
614,99999,MC MEMPHIS,2016-05-31,09,TN,2012-05-31,2194
614,99999,MC MEMPHIS,2016-05-31,09,TN,2013-05-31,2333
614,99999,MC MEMPHIS,2016-05-31,09,TN,2014-05-31,2327
