station_id,facility_id,name,ref_date,visn_id,state,occupation_id,speciality_id,date,loss_rate
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,H1,2013-01-01,1.0
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,H1,2014-01-01,
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,H1,2015-01-01,
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,K6,2011-01-01,0.3692
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,K6,2012-01-01,0.4675
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,K6,2013-01-01,0.1263
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,K6,2014-01-01,
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,K6,2015-01-01,0.0902
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,P1,2011-01-01,0.1739
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,P1,2012-01-01,
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,P1,2013-01-01,0.0531
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,P1,2014-01-01,0.0343
659,99999,MC SALISBURY,2016-05-31,06,NC,0602,P1,2015-01-01,0.1182
484,99999,V7SENDULUTH,2016-05-31,07,GA,0602,31,2011-01-01,
484,99999,V7SENDULUTH,2016-05-31,07,GA,0602,31,2012-01-01,
484,99999,V7SENDULUTH,2016-05-31,07,GA,0602,31,2013-01-01,1.0
484,99999,V7SENDULUTH,2016-05-31,07,GA,0602,31,2014-01-01,
484,99999,V7SENDULUTH,2016-05-31,07,GA,0602,31,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,01,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,01,2012-01-01,0.1481
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,01,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,01,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,01,2015-01-01,0.1132
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,02,2011-01-01,0.1304
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,02,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,02,2013-01-01,0.2637
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,02,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,02,2015-01-01,0.1154
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,06,2011-01-01,0.1983
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,06,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,06,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,06,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,06,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,07,2011-01-01,0.3582
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,07,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,07,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,07,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,07,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,08,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,08,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,08,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,08,2014-01-01,0.4211
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,08,2015-01-01,0.24
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,09,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,09,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,09,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,09,2014-01-01,0.6667
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,09,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,11,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,11,2012-01-01,1.0
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,11,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,11,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,11,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,12,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,12,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,12,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,12,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,12,2015-01-01,0.1818
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,13,2011-01-01,0.375
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,13,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,13,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,13,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,13,2015-01-01,0.2667
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,16,2011-01-01,0.0902
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,16,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,16,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,16,2014-01-01,0.0755
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,16,2015-01-01,0.0686
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,19,2011-01-01,0.1739
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,19,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,19,2013-01-01,0.1714
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,19,2014-01-01,0.1967
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,19,2015-01-01,0.2105
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,20,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,20,2012-01-01,0.1481
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,20,2013-01-01,0.15
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,20,2014-01-01,0.1519
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,20,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,21,2011-01-01,0.1085
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,21,2012-01-01,0.1485
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,21,2013-01-01,0.0677
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,21,2014-01-01,0.0617
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,21,2015-01-01,0.1108
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,25,2011-01-01,0.1644
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,25,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,25,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,25,2014-01-01,0.2526
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,25,2015-01-01,0.1875
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,28,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,28,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,28,2013-01-01,0.2857
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,28,2014-01-01,0.3429
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,28,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,30,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,30,2012-01-01,0.1081
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,30,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,30,2014-01-01,0.2202
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,30,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,31,2011-01-01,0.0597
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,31,2012-01-01,0.0974
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,31,2013-01-01,0.0678
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,31,2014-01-01,0.0334
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,31,2015-01-01,0.0599
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,32,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,32,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,32,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,32,2014-01-01,1.0
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,32,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,36,2011-01-01,1.0
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,36,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,36,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,36,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,36,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,40,2011-01-01,0.2182
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,40,2012-01-01,0.0976
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,40,2013-01-01,0.1935
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,40,2014-01-01,0.1655
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,40,2015-01-01,0.0896
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,43,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,43,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,43,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,43,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,43,2015-01-01,0.2353
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,44,2011-01-01,0.1412
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,44,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,44,2013-01-01,0.2353
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,44,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,44,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,45,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,45,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,45,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,45,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,45,2015-01-01,0.5455
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,46,2011-01-01,0.16
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,46,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,46,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,46,2014-01-01,0.381
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,46,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,49,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,49,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,49,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,49,2014-01-01,0.3504
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,49,2015-01-01,0.1
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,E6,2011-01-01,0.16
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,E6,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,E6,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,E6,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,E6,2015-01-01,0.1026
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,H6,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,H6,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,H6,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,H6,2014-01-01,1.0
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,H6,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K3,2011-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K3,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K3,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K3,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K3,2015-01-01,0.5455
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K6,2011-01-01,0.1935
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K6,2012-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K6,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K6,2014-01-01,0.1832
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,K6,2015-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,P1,2011-01-01,0.0304
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,P1,2012-01-01,0.0305
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,P1,2013-01-01,0.0296
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,P1,2014-01-01,0.053
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,P1,2015-01-01,0.0547
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R3,2011-01-01,0.1558
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R3,2012-01-01,0.1463
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R3,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R3,2014-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R3,2015-01-01,0.24
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R4,2011-01-01,0.6667
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R4,2012-01-01,0.7273
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R4,2013-01-01,
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R4,2014-01-01,0.5
508,99999,MC ATLANTA,2016-05-31,07,GA,0602,R4,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,01,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,01,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,01,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,01,2014-01-01,0.1714
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,01,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,02,2011-01-01,0.2609
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,02,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,02,2013-01-01,0.2034
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,02,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,02,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,06,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,06,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,06,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,06,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,06,2015-01-01,0.16
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,07,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,07,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,07,2013-01-01,0.2667
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,07,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,07,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,08,2011-01-01,0.7619
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,08,2012-01-01,0.3636
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,08,2013-01-01,0.4
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,08,2014-01-01,0.4211
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,08,2015-01-01,0.2353
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,09,2011-01-01,0.3243
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,09,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,09,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,09,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,09,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,16,2011-01-01,0.1714
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,16,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,16,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,16,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,16,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,19,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,19,2012-01-01,0.3333
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,19,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,19,2014-01-01,0.2927
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,19,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,21,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,21,2012-01-01,0.1091
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,21,2013-01-01,0.0814
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,21,2014-01-01,0.0397
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,21,2015-01-01,0.036
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,23,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,23,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,23,2013-01-01,1.0
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,23,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,23,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,25,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,25,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,25,2013-01-01,0.3429
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,25,2014-01-01,0.4615
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,25,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,26,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,26,2012-01-01,0.3636
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,26,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,26,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,26,2015-01-01,0.4
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,27,2011-01-01,0.1714
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,27,2012-01-01,0.2308
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,27,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,27,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,27,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,29,2011-01-01,0.2069
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,29,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,29,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,29,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,29,2015-01-01,0.2927
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,30,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,30,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,30,2013-01-01,0.3077
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,30,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,30,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,31,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,31,2012-01-01,0.3046
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,31,2013-01-01,0.1311
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,31,2014-01-01,0.1636
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,31,2015-01-01,0.1572
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,38,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,38,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,38,2013-01-01,0.1905
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,38,2014-01-01,0.1579
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,38,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,40,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,40,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,40,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,40,2014-01-01,0.2308
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,40,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,43,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,43,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,43,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,43,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,43,2015-01-01,0.3077
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,44,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,44,2012-01-01,0.1818
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,44,2013-01-01,0.0876
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,44,2014-01-01,0.186
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,44,2015-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,57,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,57,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,57,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,57,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,57,2015-01-01,0.5882
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,CA,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,CA,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,CA,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,CA,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,CA,2015-01-01,1.0
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,E6,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,E6,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,E6,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,E6,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,E6,2015-01-01,0.5217
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,K6,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,K6,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,K6,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,K6,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,K6,2015-01-01,0.3636
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R3,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R3,2012-01-01,0.4444
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R3,2013-01-01,0.2927
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R3,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R3,2015-01-01,0.48
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R4,2011-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R4,2012-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R4,2013-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R4,2014-01-01,
509,99999,MC AUGUSTA,2016-05-31,07,GA,0602,R4,2015-01-01,0.5217
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,01,2011-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,01,2012-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,01,2013-01-01,0.2182
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,01,2014-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,01,2015-01-01,0.096
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,02,2011-01-01,0.0784
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,02,2012-01-01,0.2368
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,02,2013-01-01,0.0876
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,02,2014-01-01,0.08
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,02,2015-01-01,0.2623
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,03,2011-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,03,2012-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,03,2013-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,03,2014-01-01,1.6364
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,03,2015-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,06,2011-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,06,2012-01-01,0.3158
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,06,2013-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,06,2014-01-01,0.1224
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,06,2015-01-01,0.1026
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,07,2011-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,07,2012-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,07,2013-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,07,2014-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,07,2015-01-01,0.1667
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,08,2011-01-01,
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,08,2012-01-01,0.3429
521,99999,MC BIRMINGHAM,2016-05-31,07,AL,0602,08,2013-01-01,0.1846
